name,rating,review_count,address,price_level,business_status,neighborhood,name_clean,is_chain,review_count_capped,popularity_score,rating_score,rating_confidence,adjusted_rating_score,price_score,dominance_raw,dominance_score,place_id,recency_score,health_score,health_category
Layne's Chicken Fingers- Pittsburgh,4.2,235,"3621 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,laynes chicken fingers pittsburgh,False,235.0,68.21947165099978,65,0.6821947165099977,44.34265657314985,60.0,0.33224085855664803,7.813798836242728,ChIJ4zrgoMTzNIgRYm7bLQClNKs,33.1,47.3,At Risk
BAO (CMU),4.2,294,"400 S Craig St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,bao cmu,False,294.0,71.00556311870955,65,0.7100556311870955,46.153616027161206,100.0,0.4156545209176788,9.775561097256858,ChIJIX_iSMTzNIgRTGd19aWZ9SE,32.5,54.9,At Risk
Nadine's Restaurant,4.5,995,"19 S 27th St, Pittsburgh, PA 15203, USA",1.0,OPERATIONAL,Oakland,nadines restaurant,False,995.0,86.19774677018125,100,0.8619774677018125,86.19774677018125,60.0,1.4067219330377223,33.08395677472984,ChIJFS5dgnbxNIgRsl0CMLInqOI,26.2,68.3,Stable
Hunan Bar,4.3,522,"239 Atwood St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,hunan bar,False,522.0,78.15492047945628,85,0.7815492047945628,66.43168240753783,100.0,0.737998843262001,17.35660847880299,ChIJLSVQY4fxNIgRMAPUHHWIggE,9.7,61.9,Stable
PF BBQ House - 匹夫小馆,4.4,140,"328 Atwood St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,pf bbq house,False,140.0,61.78846587823832,85,0.6178846587823832,52.52019599650257,100.0,0.1979307242465137,4.655029093931836,ChIJT2vpWDvxNIgRt8YKrwRYVso,22.8,52.3,At Risk
Ocha Thai Noodle Restaurant,4.2,272,"422 Semple St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,ocha thai noodle restaurant,False,272.0,70.03788106301516,65,0.7003788106301516,45.52462269095985,100.0,0.3845511213932266,9.044056525353284,ChIJ_x6m61fxNIgROMgm77qPmLA,12.5,52.3,At Risk
Chick'n Bubbly,4.5,384,"117 Oakland Ave, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,chickn bubbly,False,384.0,74.33009092655357,100,0.7433009092655356,74.33009092655357,100.0,0.5428957007904376,12.768079800498752,ChIJJ60ZlSnyNIgRFu7xM8GVStE,15.9,63.1,Stable
El Jefe's Taqueria - Pittsburgh,4.7,1448,"3807 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,el jefes taqueria pittsburgh,False,1448.0,90.87838691009354,100,0.9087838691009354,90.87838691009354,60.0,2.0471692050639416,48.14630091438071,ChIJlQneC5XzNIgRVpcr91hBivM,41.5,74.9,Stable
Golden Palace,4.0,475,"3607 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,golden palace,False,475.0,76.97922694773301,65,0.7697922694773301,50.03649751602646,60.0,0.6715506715506715,15.793848711554448,ChIJQ3eP_inyNIgRyd2ktjamxqM,19.4,51.4,At Risk
K-Town Snack Bar,4.4,272,"210 Oakland Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,ktown snack bar,False,272.0,70.03788106301516,85,0.7003788106301516,59.532198903562886,60.0,0.3845511213932266,9.044056525353284,ChIJv6IOVZDzNIgRirX8FXReMAQ,38.7,53.1,At Risk
Poulet Bleu,4.6,499,"3517 Butler St, Pittsburgh, PA 15201, USA",3.0,OPERATIONAL,Oakland,poulet bleu,False,499.0,77.59339894072728,100,0.7759339894072729,77.59339894072728,80.0,0.7054816528500738,16.59185369908562,ChIJTQPE-rTzNIgRoMiCLq3FCBs,69.0,67.9,Stable
Tamarind Flavor of India,4.3,1568,"257 N Craig St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,tamarind flavor of india,False,1568.0,91.87180499506276,85,0.9187180499506277,78.09103424580336,100.0,2.2168241115609537,52.13632585203658,ChIJh39tef2Gj4AR0rCRdkJDRl4,62.8,80.1,Thriving
Hello Bistro,4.0,678,"3605 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,hello bistro,False,678.0,81.41416940200186,65,0.8141416940200186,52.919210111301204,60.0,0.9585502217081163,22.54364089775561,ChIJiwd0_inyNIgRNEnkdvQOwvw,26.2,55.3,At Risk
Atarashi,4.3,601,"120 Oakland Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,atarashi,False,601.0,79.91135103165914,85,0.7991135103165914,67.92464837691027,60.0,0.8496883233725339,19.9833748960931,ChIJnYeF6ynyNIgRpvE8GG_enX0,33.1,59.7,At Risk
Mount Everest Sushi,4.1,112,"128 Oakland Ave, Pittsburgh, PA 15213, USA",,OPERATIONAL,Oakland,mount everest sushi,False,112.0,59.02449247894016,65,0.5902449247894016,38.365920111311105,60.0,0.15834457939721097,3.7240232751454694,ChIJoaSk8TnzNIgRq6xVnf01Ko4,47.3,43.5,At Risk
Treats n Beans,4.3,356,"118 Meyran Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,treats n beans,False,356.0,73.38733032894001,85,0.7338733032894001,62.37923077959901,60.0,0.5033095559411348,11.837073981712384,ChIJN04B10nxNIgRJp6B4Afp9iI,16.6,53.2,At Risk
EatUnique,4.4,496,"305 S Craig St, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,eatunique,False,496.0,77.51825941794225,85,0.7751825941794225,65.8905205052509,60.0,0.7012402801876486,16.492103075644224,ChIJwaWqIiTyNIgRTdPU35k894M,2.8,54.8,At Risk
Noodles and Company,4.2,611,"3805 Forbes Ave Suite 101, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,noodles and company,False,611.0,80.1170500227089,65,0.8011705002270889,52.07608251476078,60.0,0.8638262322472848,20.315876974231088,ChIJ29KOwCnyNIgRmEDv65sc9hA,42.8,56.0,At Risk
Dijlah Restaurant and Cafe,4.3,645,"416 Semple St, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,dijlah restaurant and cafe,False,645.0,80.7921142267906,85,0.807921142267906,68.67329709277202,60.0,0.9118951224214381,21.44638403990025,ChIJDxKskE3yNIgRZVoDJ9pI2OE,9.7,58.0,At Risk
Eliza Hot Metal Bistro,4.3,135,"331 Technology Dr, Pittsburgh, PA 15219, USA",2.0,OPERATIONAL,Oakland,eliza hot metal bistro,False,135.0,61.33767155869566,85,0.6133767155869566,52.13702082489131,100.0,0.19086176980913822,4.488778054862843,ChIJa9dttZzxNIgRoJ_fjgPe6-s,9.0,50.6,At Risk
K-Station BBQ,4.2,81,"221 Schenley Drive, Right by Carousel, Schenley Plaza, Kiosk#4, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,kstation bbq,False,81.0,55.02073809924859,65,0.5502073809924859,35.76347976451159,60.0,0.11451706188548293,2.693266832917706,ChIJMYBJZZHzNIgRX6X3mQutEf4,16.6,38.3,Critical
